 period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
2012-10-01,2012-10-31,30,national,11,1400,f," National",National,U.S.,US,Multi-Family (2-4 Unit),4,172335,0.0095872994130543621,0.13973803590966272,185754,0.027674897715032509,0.10535206797198571,81,0.029832370344985648,0.10256887146957228,86,0.033576990083325375,0.092923807277286885,9252,0.14845763202184492,0.17853954975698372,7005,0.14209266908437268,0.23708672212175963,12715,0.003684253670721116,-0.011608589657694068,55257,-0.034006834306271716,-0.17317361109079676,5.9725287194619892,-1.1281386909640903,-2.5405780250281751,73,2,-7,0.95097713847017051,-0.0031443084776633379,0.012492518563101296,0.22844710192522782,0.0015542442130454248,0.026552881891234476,0.060427044206274448,0.0038681775719583006,-0.010326964186413663,0.29300825383421475,-0.01238191614844697,0.043743250808169931,,,2023-01-15 14:42:04
2018-10-01,2018-10-31,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,277915,-0.0033389519142147384,0.036482552926899281,288967,-0.033083778557941201,0.049178441709501808,153,0.0052175399663856314,0.043938425741731013,159,-0.0172447912712691,0.056788070125588286,523033,0.064367209980223938,0.0049733284386601628,432693,0.057204703350705932,-0.0030804760874940662,600781,0.0032671666413133238,0.057085911284926238,1673094,-0.017104390549707804,0.050862208527447939,3.198829045866884,-0.2651489330938861,0.13968594675795964,43,4,-0,0.98066176796585092,-0.0021179654787852886,-0.00097091756055223133,0.22180500252600727,-0.0129732157819413,-0.010615691506850045,0.18097559750507564,0.015620231128068346,0.043073035238370583,0.31736719021741039,-0.025204001682893884,-0.032751031691687971,,,2023-01-15 14:42:04
2015-02-01,2015-02-28,30,national,11,1400,f," National",National,U.S.,US,Townhouse,13,203484,0.035726936516127017,0.053899122331489302,220537,0.054964767863008079,0.068922384942869064,129,0.016083282135109123,0.038880389343052713,136,0.039448083432779057,0.040254562784926229,27927,0.081325910612109364,0.093210651325756677,26618,0.13152317019676341,0.22365263844994554,45379,0.045479562698435672,0.098984642880582951,132002,0.007943826916688268,0.042118555282736114,4.7265317517660268,-0.34410920463509953,-0.2317283508555299,67,-2,2,0.97509834657338479,0.0037235977156335753,-0.0018976703301886166,0.18519865109203681,0.013997487768599354,-0.020307909550871889,0.080106379792747484,-0.0034281734953376802,0.021890853901943029,0.41519073523424221,0.081959209007475553,-0.0052404497755915713,,,2023-01-15 14:42:04
2020-03-01,2020-03-31,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,272185,0.043448811738535653,0.088071736829160585,271256,-0.042147967889405114,-0.0096291996770070387,233,0.03000220408448051,0.091636360781229609,235,-0.050046417763286999,0.017076121398305055,56652,0.20837459845571815,0.026149664503483772,47009,0.067030022824761559,-0.12265363632947512,72808,0.033662888447000494,-0.1172520854859479,168343,0.045336660898328551,-0.069473644380117161,2.9715254492129026,-0.46345966688150808,-0.30536168499631344,41,-11,-5,0.9832316900637964,0.0044254345808666384,0.0045578840768164541,0.21329223370747438,0.032220006575872623,0.030001915364991971,0.10382913855865301,0.0053911115865378084,-0.01680534867350264,0.42655890098147353,-0.018612966374935147,-0.0032763544000619094,,,2023-01-15 14:42:04
2015-11-01,2015-11-30,30,national,11,1400,f," National",National,U.S.,US,Townhouse,13,220712,0.013545699689316404,0.06366086827090478,210294,-0.058426147126337868,0.068857456272800599,138,0.0055655920021286942,0.049431280163425129,133,-0.052207700549290581,0.049207470971447842,33690,-0.18907538474954966,0.10322441473486044,29329,-0.15102498324055369,0.1593534931010161,37460,-0.23016002937382207,0.10329229888514324,135889,-0.061029934169307909,-0.046312653257267078,4.0335046811581323,0.55004088320908551,-0.63244884795102241,49,3,-6,0.97822844611872806,-0.0012946198879635329,0.0016932671423683932,0.20614997558665785,-0.0039580497187209351,0.020848973675039933,0.098110310831940523,-0.023149000207697792,0.013663342338189208,0.30179324939555624,-0.021151295258485692,0.023303020676443797,,,2023-01-15 14:42:04
2021-05-01,2021-05-31,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,376588,0.017419146378252703,0.26116832098909804,381795,0.006704605438563771,0.14530340611929771,204,0.011844386288263564,0.28281049125919133,205,0.01049983909700325,0.17656036024083144,628345,0.011475801051646473,0.49076891879034457,658653,0.046282962059506882,0.35816310463945955,740616,-0.024107193232298596,0.1674285957679762,803850,0.026527354417646976,-0.38904640643200683,1.2793113177404383,0.018758021876214226,-1.8422965589008768,16,-3,-22,1.0219477588669452,0.0064688482093910871,0.036611954841409111,0.53534334633326786,0.045830802749572075,0.27859859461892333,0.070725329606143666,0.0063892792520379993,-0.049793981836187565,0.6088541837980368,0.0050403949392940905,0.17501505897023439,,,2023-01-15 14:42:04
2013-06-01,2013-06-30,30,national,11,1400,f," National",National,U.S.,US,Multi-Family (2-4 Unit),4,196116,0.028770533462906922,0.16680461964383464,212213,-0.0098951105097222491,0.17981900150424313,93,0.03309320170983554,0.15027229310639489,98,0.0151496062780061,0.18489302478016212,9348,-0.081159176827077961,0.062441964908139136,7358,-0.093916473777124532,0.13618560582422545,14715,-0.063772299461303583,0.10474405085975835,53403,0.035779675872441796,-0.090665428596346853,5.71256483638017,0.64494485989526673,-0.96184170252479895,56,-3,-10,0.96783679324639149,0.0016047837096931916,0.017048483973334583,0.28180820967705561,0.005137576519046505,0.04980660866230105,0.049944306255876716,-0.0002598570766391764,-0.010943470096002002,0.31187920536317831,-0.014593550729355975,0.027863328264390641,,,2023-01-15 14:42:04
2019-07-01,2019-07-31,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,249521,-0.028786050038881461,0.0067383247607835095,265284,-0.0090378013088635578,0.023791284133529045,214,-0.0084142003632811102,0.013630013554587483,230,-0.01321988417010056,0.037677319299052936,66534,0.0021842313021955828,-0.029581675746963687,56787,0.0018091338525492162,-0.055738302345816781,75129,-0.023602604003901906,-0.040947833827029601,189246,-0.015430840234045062,0.092996507525852312,2.8443466780913833,-0.050888624441942198,0.31898990161253016,39,3,8,0.98172236059773399,-0.00036355926030173791,-0.0047458161575222313,0.20229534523779427,-0.00022316365985694531,-0.04649669129454137,0.13596385175419909,0.0014811801330306129,0.013139583636357852,0.33762896523168884,-0.034288210403577268,-0.043911312481419995,,,2023-01-15 14:42:04
2017-05-01,2017-05-31,30,national,11,1400,f," National",National,U.S.,US,Multi-Family (2-4 Unit),4,271200,0.052543327465912171,0.077616864962658294,293311,-0.0047551127620790723,0.10069447344868898,130,0.053392572970657026,0.076055707604695932,139,0.0015542931611627342,0.12083875953066281,11085,0.13279907546305769,0.050307048166471802,10690,0.16606478371793254,0.075335641684683985,16774,0.14376854103503356,0.065611618245981385,40473,0.04059489721018128,-0.13253792258327468,3.6509910443007176,-0.32350401674165052,-0.76956142300853037,38,-1,-8,0.97235149192989656,0.0030059256866311612,0.0067847010753356862,0.29533565223540148,0.023673173635406219,0.045104230405574541,0.08978077691081604,0.0091300748894710682,-0.0017971011507661588,0.41630933099289136,-0.018888316269006333,0.043654176806035339,,,2023-01-15 14:42:04
2019-04-01,2019-04-30,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,298520,0.022724869075873011,0.028931249384083202,330493,0.0034545028572965375,0.038652237752840879,152,0.022984964032514599,0.0338243021252429,160,0.0068465189939295179,0.034254160537657841,420129,0.11847352465530303,0.023342493944768172,408269,0.18698471399242567,0.0021789204806399454,603516,0.11079436464538706,0.016711370478960763,1215717,0.052057306846734486,0.057118673142728227,2.893670992385625,-0.18267700974640766,0.092456175888172787,43,-9,5,0.98407233874678712,0.0030880488825218988,-0.0037220917639688711,0.2444253545215215,0.029002692169677435,-0.040352881865073936,0.14033087009611292,0.0079444465489575122,0.01525522929219611,0.45576943653923668,-0.0033462101525749688,-0.014590764133954437,,,2023-01-15 14:42:04
2014-01-01,2014-01-31,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,200198,-0.053229937181339171,0.11419439708175916,221393,0.12394309806073678,0.11716326542380795,111,-0.027799632655753359,0.11471287139025388,121,0.09691132998838814,0.10807301016742743,300634,-0.25762258798739623,-0.026847810610679534,220733,-0.028351518327527914,-0.025741252116554203,471998,0.54900226362194871,-0.02817533854060128,1716653,0.0091044574406229373,0.018974483012024423,5.7101009050408056,1.5092970130765773,0.2567776962506727,76,7,-3,0.9682357190115285,-0.0023186218837900618,0.00030206479644145912,0.18387243509884502,-0.0076513137485265115,-0.024643705734784888,0.062211582086061847,-0.033535654494584781,0.0026805622066501875,0.30799057266983637,0.086725435896416431,-0.026072789551922326,,,2023-01-15 14:42:04
2013-06-01,2013-06-30,30,national,11,1400,f," National",National,U.S.,US,Single Units Only,-2,217746,0.040563836390728136,0.12136070302268376,225296,-0.011810234000014685,0.12816636352997168,116,0.028107631396761867,0.1012037696848731,120,-0.0038605411943829493,0.10736870896729367,512062,-0.01367321848361891,0.078906976427082887,384161,-0.049087000371763168,0.23020641924188667,630985,-0.077439943531705135,0.1283128771959483,1906664,0.021429017464815958,-0.087766338175344072,3.723502479861013,0.12796118023655589,-0.68031747371330997,52,-2,-16,0.98075605997215609,0.0011466471737414663,0.010062852505885234,0.24909858477699268,0.0029644786311800453,0.047544276581415634,0.05583213253992473,0.0010664558472837163,-0.0040130703298249595,0.33761661649661656,-0.024250204491503113,0.045721034013656681,,,2023-01-15 14:42:04
2017-12-01,2017-12-31,30,national,11,1400,f," National",National,U.S.,US,Townhouse,13,247974,0.0092565702421978369,0.053105525970846612,239247,-0.043988596437163352,0.10684444886780375,152,-0.0073678827728985707,0.058980737445903042,148,-0.03260107554058711,0.070284388202661585,45139,0.013017569384225158,0.01318510636936665,29539,-0.1957117384946564,0.059205530862565414,29712,-0.27770360107435499,-0.019665832231653746,97332,-0.12438944559204379,-0.10224450939994045,2.1562371398775362,-0.33837201650895032,-0.27723988008941447,43,5,-3,0.9863838419616302,0.0001391224416888992,0.004863149273031997,0.23253410270733335,-0.013827313473953357,0.021521201014858632,0.057016639760063596,-0.027287874434131824,-0.0022570325967069538,0.34640723037616267,-0.013972436243087805,0.031644862420580289,,,2023-01-15 14:42:04
2013-09-01,2013-09-30,30,national,11,1400,f," National",National,U.S.,US,Single Units Only,-2,210228,-0.031083996948943704,0.12216374795852714,219080,0.021026860320972451,0.12139614637941487,116,-0.015881037565428802,0.11960446481561293,121,0.022586786449856788,0.1164141780077681,435803,-0.16686657410347761,0.14430724928212424,310527,-0.15324324489635399,0.22432530726251532,532870,-0.10185825324934805,0.1511759807533426,1938973,0.0025682581157515649,-0.0088148397332328265,4.4491869775989938,0.75191613434706372,-0.68732748606377836,58,4,-14,0.97593869276304623,-0.0025292548258273317,0.0059118668072656311,0.21880438286809781,-0.013734939271742908,0.014160585281443927,0.071002006030926823,0.0052388447812896088,0.012430718811914487,0.27714024214082755,-0.013374223633776938,-0.018313242201309587,,,2023-01-15 14:42:04
2013-04-01,2013-04-30,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,199255,0.033086610264434713,0.12101861579034034,225690,0.040238301096522378,0.13414323696849229,109,0.03421247478286471,0.10535052066874218,119,0.026210743993877239,0.10474313005443459,456117,0.097280487329484355,0.13658892026124181,383558,0.17973653538511947,0.25469987643710557,684714,0.13649796497768296,0.13362251154564553,1848571,0.049026907554736709,-0.1430634856191515,4.0528402317773189,-0.1864242452028515,-1.3226026694454358,61,-10,-20,0.97688870994555221,0.0033917383877571927,0.011752438823682043,0.23905406793986991,0.014326682028935667,0.04992749929259474,0.051975266130492984,0.004187965053703474,-0.0041695114510029788,0.38189977916490986,-0.012613039794495851,0.057590617975859515,,,2023-01-15 14:42:04
2019-12-01,2019-12-31,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,265130,0.032689315818494658,0.089165326492674613,262439,-0.015200150112242516,0.088231500397458307,226,0.031689876030143616,0.0850528337333194,229,0.00011263565338315296,0.084600351642278637,54284,0.077887544206195258,0.14795514020986245,34788,-0.17064329044647408,0.024513015757054113,35441,-0.28306517604545411,-0.041459833470185559,151070,-0.12575670968616415,-0.050698949869450671,2.7829197656936651,-0.64824703329841116,-0.58236361767595568,51,7,4,0.97644570708114853,-0.0012510566665525635,0.00024726358009252714,0.162179099334787,-0.0082058998342907641,-0.00039577841583807172,0.079615304797754666,-0.031886821165155371,-0.0031654761106966467,0.24074885202946125,-0.042514433749889752,-0.030042730068618712,,,2023-01-15 14:42:04
2015-04-01,2015-04-30,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,232006,0.029216576959963936,0.07814872882833801,255231,0.012807318667811929,0.057555182858503251,125,0.030144980773765706,0.062397070178466629,133,0.0082046863463252073,0.054906421941542272,490416,0.081738642289624019,0.11567715121870559,450778,0.16112261092808877,0.09319566818743108,784904,0.12632915382725818,0.10093746481276322,1920234,0.063021719304041657,0.014708061853597743,3.9155200453135754,-0.068941664883967579,-0.38961599718045603,56,-12,-4,0.97814097181203119,0.0034447861131019497,0.0027853222202743888,0.22399663557117072,0.023300272669877442,0.011796271528310143,0.10790259970517163,0.0097816879790788153,0.021861035208124185,0.41029712579061478,-0.0038212705255236123,0.04465963142391427,,,2023-01-15 14:42:04
2018-06-01,2018-06-30,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,292808,0.016655973548392655,0.054660949871039088,300000,-0.024719491585330156,0.057506345246719714,156,0.012939464404234879,0.058167845807353347,159,-0.0091907509921358432,0.065285529452673741,659932,0.057652377439953328,-0.035508917608618185,552058,-0.044782442382924947,0.0094467260994095525,773415,-0.064169944188142702,-0.0011669372774535391,1632714,0.04828577105869214,-0.03464937348411079,2.474061836516297,-0.022106150846772366,0.0022028942198137891,31,-1,-4,0.98951284656628147,0.00012484517069999423,0.0019302690002810374,0.29684721615341347,0.0017740288740317189,0.01219868611284719,0.14862254710515183,0.010220384386200404,0.019653708037819906,0.41573126415123712,-0.041614233051057159,0.01907853751024996,,,2023-01-15 14:42:04
2021-07-01,2021-07-31,30,national,11,1400,f," National",National,U.S.,US,Townhouse,13,335754,0.0060827555032312297,0.17284570971152369,329482,-0.0076897757918628074,0.091400262131291488,206,0.004499299710289284,0.1932397681980067,204,-0.0028861648627690473,0.11411405150956733,67202,-0.080933540787288538,0.022721587741734162,63014,-0.064932689890600526,0.019847462128437687,79598,0.0012788784014654553,0.071625292207927682,91395,0.1472889370066528,-0.1794412540219652,1.3600077388256582,0.27053719944649579,-0.33506806264542321,14,-1,-18,1.018422881291271,-0.0031756769769895055,0.025674343017819123,0.53501252549232359,-0.015760437907621716,0.22957036003444869,0.10627999172053625,0.02170764010226725,-0.004894716773303609,0.5390424322957339,-0.042033960544768378,0.076043899226705403,,,2023-01-15 14:42:04
2012-01-01,2012-01-31,30,national,11,1400,f," National",National,U.S.,US,Multi-Family (2-4 Unit),4,147414,-0.039428452875832964,0.033020106177789277,165051,0.11639878342047916,-0.023810571311758455,70,-0.050068344584769942,0.050032163239622784,79,0.11927554228601944,-0.0029237315723698032,6825,-0.20494318944575618,-0.026879531134520684,4986,-0.046487248782984936,-0.034616471127158932,12732,0.34358717650119353,-0.066761409610349487,59723,0.00093293199742761068,-0.14726386367311983,8.7495649925706651,1.7996475561962386,-1.2352127425616057,87,1,-3,0.93395569534176648,-0.0035644135783261532,-0.0076710993084989632,0.19443657302416426,0.00010803454939234403,-0.024916430265151362,0.064480752086002707,0.010455971856498207,-0.0080392348860503227,0.27595620433988183,0.044835943478169771,0.028804154811133853,,,2023-01-15 14:42:04
2022-11-01,2022-11-30,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,393693,-0.015541497387436487,0.025909759097756613,391221,-0.028244097482667208,0.046138976262518394,218,-0.019083758342226198,0.032187093420800394,222,-0.01013936057029452,0.059584226378346816,381054,-0.12568404627645136,-0.35426611480672199,334353,-0.13453520247572825,-0.35862672300898013,360930,-0.23625676154651143,-0.25657122386993048,1060989,-0.084688031535614994,0.34138868834460334,2.7843533935777818,0.12470872959119816,1.4439877335654654,37,3,15,0.98469280786352598,-0.0039641140575912281,-0.021597247189815372,0.26406500023726065,-0.026042791806407117,-0.1791728143398143,0.20286900541823344,-0.019569871153393509,0.10303003178383716,0.28699156606616194,-0.033781798698735988,-0.16595199853409992,,,2023-01-15 14:42:04
2012-02-01,2012-02-29,30,national,11,1400,f," National",National,U.S.,US,Multi-Family (2-4 Unit),4,144620,-0.018955961015869605,0.018271938329848414,175150,0.061190611749148749,0.0055447634875995799,68,-0.028375719371829922,0.033198800501047732,79,-0.0001755865184495109,-0.061130301364109796,6993,0.024613459352710754,0.018697600432312278,5248,0.052542058783858536,0.10212704361009295,12194,-0.042254990226090361,-0.021525567676274671,59109,-0.010272524886177692,-0.14694993012944957,8.4516602718765022,-0.29790472069416296,-1.6411658619238363,90,3,2,0.93717643918196103,0.003220743840194551,-0.0061389336758956858,0.19159464379832455,-0.0028419292258397011,-0.030518035839592172,0.060191601092726831,-0.0042891509932758767,-0.0031773378969257929,0.33095482573224966,0.05499862139236783,0.062831601087693756,,,2023-01-15 14:42:04
2020-04-01,2020-04-30,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,303721,0.0030398202850225875,0.047844355082351742,318478,-0.01132637790765445,0.0012759093685150713,161,-0.0095045617755414868,0.027087682440018135,168,-0.0088821793199853616,0.012899709271837034,435660,-0.13794223043984633,-0.20183390265935786,362206,-0.17996531394165594,-0.32134916751067455,469841,-0.28909293162018257,-0.39624983350755749,1318956,-0.01278948037407146,-0.15582084761110948,3.0274896473355817,0.38380735175237257,0.16501716182713855,35,-9,-6,0.98793484876700155,0.0021239544477549277,0.0042629575063563019,0.28297132905476569,0.027861449571194075,0.041984816290404181,0.10288736399720001,-0.0065568383134769342,-0.033887258841343762,0.36862695819799335,-0.11287463793563374,-0.084254666548838009,,,2023-01-15 14:42:04
2017-09-01,2017-09-30,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,277464,-0.011106798556954289,0.071227632486819958,291447,0.042403622972200461,0.056634774551566069,142,-0.004611748936227178,0.071389708816346431,148,0.029796772104126568,0.05927257030581079,410040,-0.15214333814144065,-0.033198346126696587,321252,-0.17094601050648761,0.016293103034177525,447671,-0.143575193902304,-0.03897086597700683,1326619,-0.015457717802862314,-0.081594027574363071,3.2353391110185874,0.44916743688077831,-0.17048717636111643,44,5,-4,0.98270599594944208,-0.0018257125950075226,0.0025182936617336171,0.2448575691043354,-0.013553261360447127,0.017749832157293144,0.14227924054883728,-0.0086751457774100205,0.0020426642754007296,0.33061648431392054,-0.018354616989803119,0.012454965118794958,,,2023-01-15 14:42:04
2012-11-01,2012-11-30,30,national,11,1400,f," National",National,U.S.,US,Single Units Only,-2,188282,0.021678388021244333,0.11123805670246645,186009,-0.026136632893773659,0.085162981906170998,104,0.015791840340648511,0.099283106456091952,104,-0.019346619409358334,0.071009690944999093,386435,-0.058883250141028021,0.20361296938172546,236144,-0.14632489077272581,0.21981221739969459,372736,-0.20755777915839058,-0.021739648001569911,1775138,-0.058171769925870254,-0.17665686731808661,4.5936191222711358,0.0034701328937751796,-2.1216121494779454,73,-0,-19,0.96963830029152454,-0.00022205769107563889,0.011426530955739755,0.20297724383352528,-0.0038110230549074364,0.035244875620886323,0.048360715850477909,-0.010105258061652383,-0.016276068478696865,0.26775680587634981,-0.028020319073870703,0.043844851631067189,,,2023-01-15 14:42:04
2016-05-01,2016-05-31,30,national,11,1400,f," National",National,U.S.,US,Townhouse,13,233511,0.032542657965139554,0.055374994077853845,237805,-0.0090745736183568404,0.025222385643293599,145,0.03049164760060874,0.058078029527884434,147,-0.006536321667102607,0.026087527689286905,51722,0.13330033637182792,0.098710817961511044,48458,0.024212304454535705,0.11891233242580768,63853,-0.04464585434688928,0.0050924489947572482,136969,0.010332768908015488,-0.076026113766676007,2.6481653605527984,-0.3223081173355018,-0.50080667506550514,35,-6,-4,0.98646352967968587,0.0016195973311821099,0.002677015796060056,0.25609636013471998,0.01040724839509774,0.029831712039449315,0.092337876266502306,0.0058960989089900245,-0.01249528149286086,0.42551924349338632,-0.023717325098810804,0.023022837805903085,,,2023-01-15 14:42:04
2022-10-01,2022-10-31,30,national,11,1400,f," National",National,U.S.,US,Multi-Family (2-4 Unit),4,396652,-0.014609714862416912,-0.03960384593941435,437868,-0.014867761915348776,0.076741141350429531,171,-0.0090928280528986827,-0.04239250710493947,187,-0.042607236945725213,0.047752267142581184,9635,-0.10098208338794867,-0.32986234518504032,9234,-0.054206985996703483,-0.3571078869894786,12289,-0.085526750240747296,-0.23440208858339928,34739,-0.042839689772879774,-0.021406064802264479,3.6052241422672582,0.2189981750293355,1.136379440820098,40,3,11,0.97498612404506446,-0.003747636877606153,-0.012752363226220087,0.29960365734901429,-0.014259366896161807,-0.070550095274985569,0.13957961978090921,0.011072333976939186,0.034981651029617269,0.32189022572064807,0.0064380402696073147,-0.077808920604132747,,,2023-01-15 14:42:04
2018-11-01,2018-11-30,30,national,11,1400,f," National",National,U.S.,US,Multi-Family (2-4 Unit),4,291388,-0.019773084571328758,0.0058280205330296653,320647,-0.042798306205489189,0.12454333197481771,132,-0.04035305884353102,-0.022097801116139348,146,-0.049883283348698404,0.094254636871465403,10412,-0.091619345238423078,-0.0073089851251700866,8992,-0.14859127195939281,0.016109372447508097,11870,-0.24849950343535554,0.060230332165504219,41278,-0.051014209311105452,0.10487089251853177,3.9643036079877008,0.16962433836089685,0.40250412667929591,37,2,-2,0.96521775075397831,-0.00012239447845618923,-0.0011391593714553672,0.24953024955719763,-0.00309506381498445,-0.012784170818818469,0.10377341405203042,-0.02358619157738967,0.014369803615938911,0.31925521138041185,-0.03823348719097347,-0.027166749700426207,,,2023-01-15 14:42:04
2022-08-01,2022-08-31,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,428167,-0.017035263503358267,0.071409163682028431,420233,-0.033764704163508519,0.070191610462887688,220,-0.00968580739958258,0.090309094767444087,218,-0.016308770050110111,0.084907961983117453,426794,0.056039175090286664,-0.16665657138732748,416802,0.03797999607926994,-0.17393361410076769,464493,-0.12601488192185817,-0.1488058562660618,904140,-0.01392778456178323,0.28769626919377966,2.1184416614042494,-0.1503144698006369,0.74747439244116909,26,6,10,0.99941698202207807,-0.012087676811628589,-0.019676692474499657,0.38441933038215903,-0.10004794578598969,-0.15656183808306867,0.21812196658922614,0.01193712553747342,0.089707900896520948,0.33911240698042244,-0.046334524141878997,-0.16616920860690743,,,2023-01-15 14:42:04
2022-07-01,2022-07-31,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,325810,-0.040229299463546697,0.078710845945070718,339695,-0.014209966686057784,0.10615809522183661,291,-0.037886069465060457,0.08296570331469022,301,-0.024481878957789638,0.1013615574291149,58313,-0.1782922119094168,-0.26498463976320052,58683,-0.088909697255066811,-0.17541144705517975,72738,-0.15231509438702384,-0.18119982343021668,137697,0.041534210409156724,0.00024626808506877929,2.3613476280511114,0.49838651072345219,0.62614817482137108,28,3,5,1.0038207608868062,-0.009872017321191473,-0.0015205693604536386,0.40139928091452576,-0.073823685503073,-0.0073104791702782723,0.14235711171410328,0.016646793339181204,0.042458185101996837,0.3378765236885185,-0.045260301980857121,-0.11154621710519225,,,2023-01-15 14:42:04
2022-09-01,2022-09-30,30,national,11,1400,t," National",National,U.S.,US,All Residential,-1,407455.77356819599,0.0027331075262417848,0.071881956692340765,413471.61636907799,0.0024681435896500847,0.071738086405414236,224.30541043410599,-0.0050050596934575475,0.074570056619132963,227.13206433120399,-0.00047452521485402688,0.079046074939684408,457320.58980931202,-0.019060145343712698,-0.24221721387104667,433689.04506055498,-0.06215387809091677,-0.27111342944395245,522032.66249746102,-0.028350467414774538,-0.18725263772267886,1051433.1373163101,0.0019065092929442251,0.25717091675150527,2.2498074656985998,0.061903918492699717,0.81379552868246985,33.522874513904,2,13,0.994723949916407,-0.0033797124415400059,-0.017638079648483074,0.32917053077365099,-0.032745153582245001,-0.15890684539462102,0.15028398576060401,0.0075869210132120113,0.058396071326593899,0.373905468062114,-0.0036910802405070164,-0.15622673993568703,,,2023-01-15 00:00:00
2021-02-01,2021-02-28,30,national,11,1400,t," National",National,U.S.,US,Single Family Residential,6,365291.80340153998,0.0078053547551737434,0.16897057901488632,368792.134042444,0.012724592586731642,0.12785648520993242,183.652632053128,0.0079471592972901739,0.16897238782662583,187.129367961545,0.013812727412017445,0.14897103623671049,466845.605569479,-0.037297970528744284,0.050101972720357768,427033.96540764399,-0.085248171979099951,0.170538947141609,446880.502775606,-0.069587226170046201,-0.11836401257130358,,,,1.3795137267761199,-0.0017575492460299991,-1.2471893391605602,21.3016245676762,-0,-25,1.00485614473104,0.00088284981305997157,0.019240919463759054,0.43377207271584001,0.0041460524053020253,0.185093408571192,0.089129590944714898,-0.0031387558690058048,-0.050624283988251112,0.48841425973305702,-0.042662071212341945,0.090664361949947037,,,2023-01-15 00:00:00
2015-10-01,2015-10-31,30,national,11,1400,t," National",National,U.S.,US,Condo/Co-op,3,201256.655129149,0.0010389497741924991,0.043919474759075428,221668.65512929199,0.022177899063815065,0.09424240015878449,172.324249176694,0.0067500044174817475,0.037517167487385317,186.422513935079,0.01765255822348677,0.082987236628262684,56373.566962370503,-0.030586951273825047,0.019775033506649553,47643.658081480098,0.0039247418568408854,0.12865078676674369,70361.407705542195,0.016747846041947456,0.015621629320347719,198594.59519046801,-0.016113166122945444,-0.08053722689071463,3.4911608383812398,-0.0012069057421602025,-0.39517193133850004,49.712670630512697,-1,-9,0.97460949610470005,0.00026488563396509512,0.0040884940585930174,0.18272240023200301,0.00364555433358002,0.024221019903286012,0.10326746383035899,-0.0018973888961500013,0.0091623441136143985,0.34829376376944599,-0.0072545279110600158,0.04052233294402896,,,2023-01-15 00:00:00
2012-08-01,2012-08-31,30,national,11,1400,t," National",National,U.S.,US,Townhouse,13,173295.38363853801,0.018950078125727687,,173147.585046828,0.0051117111984697594,,112.25269874861,0.0097498661380766016,,111.715808853504,0.00026120686918984504,,30730.649156269599,0.033662645851718631,,22638.962154799501,0.024340815943501681,,38506.679720947301,0.023698052058191976,,139061.39857039601,-0.020929912339514911,,4.6861290669032103,-0.23072072328882953,,67.885090428434594,-5,,0.97086382752356204,0.00074073565580101697,,0.200415995382205,0.0095836214537420028,,0.058714830814533797,-0.0014796499965539014,,0.357656265039135,0.017361416177608002,,,,2023-01-15 00:00:00
